Date,Province,New Cases,New Deaths,Total Cases,Total Deaths,Total Recovered
8/30/2021,Sulawesi Tengah,194,15,42181,1351,35040
8/30/2021,Sulawesi Tenggara,15,1,19615,482,17401
8/30/2021,Sulawesi Utara,47,5,32145,947,28399
8/30/2021,Sumatera Barat,35,8,86475,1979,78974
8/30/2021,Sumatera Selatan,57,9,57867,2879,52438
8/30/2021,Sumatera Utara,350,19,95515,2360,71968
8/31/2021,Aceh,327,26,32936,1472,24781
8/31/2021,Bali,376,14,106834,3508,96685
8/31/2021,Banten,265,4,129009,2617,123239
8/31/2021,Bengkulu,49,0,22469,440,20375
8/31/2021,DKI Jakarta,399,29,850583,13308,830190
8/31/2021,Daerah Istimewa Yogyakarta,539,33,149918,4850,132765
8/31/2021,Gorontalo,39,6,11213,422,9974
8/31/2021,Jambi,113,4,28155,700,25161
8/31/2021,Jawa Barat,1127,38,690923,13476,655856
8/31/2021,Jawa Tengah,637,31,469319,28403,415540
8/31/2021,Jawa Timur,1323,128,383221,28204,344244
8/31/2021,Kalimantan Barat,230,3,35997,961,34314
8/31/2021,Kalimantan Selatan,371,16,65915,2153,57795
8/31/2021,Kalimantan Tengah,148,3,43364,1302,37970
8/31/2021,Kalimantan Timur,548,8,150698,5065,138867
8/31/2021,Kalimantan Utara,244,9,32093,687,27083
8/31/2021,Kepulauan Bangka Belitung,348,11,47102,1232,41863
8/31/2021,Kepulauan Riau,78,11,52204,1636,49272
8/31/2021,Lampung,243,22,46666,3503,39265
8/31/2021,Maluku,7,0,14309,251,13676
8/31/2021,Maluku Utara,41,0,11790,298,11059
8/31/2021,Nusa Tenggara Barat,119,10,25851,724,24058
8/31/2021,Nusa Tenggara Timur,264,14,59449,1189,55015
8/31/2021,Papua,104,2,32276,512,19648
8/31/2021,Papua Barat,38,0,22215,345,21638
8/31/2021,Riau,437,30,123555,3708,114572
8/31/2021,Sulawesi Barat,47,6,11556,298,10257
8/31/2021,Sulawesi Selatan,389,20,104638,2015,97151
8/31/2021,Sulawesi Tengah,340,6,42521,1357,35621
8/31/2021,Sulawesi Tenggara,38,1,19653,483,17547
8/31/2021,Sulawesi Utara,175,5,32320,952,28871
8/31/2021,Sumatera Barat,239,6,86714,1985,79282
8/31/2021,Sumatera Selatan,102,9,57969,2888,52828
8/31/2021,Sumatera Utara,792,25,96307,2385,72950
9/1/2021,Aceh,310,17,33246,1489,25082
9/1/2021,Bali,399,20,107233,3528,97118
9/1/2021,Banten,178,4,129187,2621,123577
9/1/2021,Bengkulu,27,1,22496,441,20505
9/1/2021,DKI Jakarta,673,12,851256,13320,831278
9/1/2021,Daerah Istimewa Yogyakarta,470,26,150388,4876,133795
9/1/2021,Gorontalo,28,5,11241,427,10065
9/1/2021,Jambi,133,6,28288,706,25392
9/1/2021,Jawa Barat,1255,53,692178,13529,657675
9/1/2021,Jawa Tengah,959,164,470278,28567,416677
9/1/2021,Jawa Timur,1122,131,384343,28335,345721
9/1/2021,Kalimantan Barat,295,3,36292,964,34568
9/1/2021,Kalimantan Selatan,256,16,66171,2169,58698
9/1/2021,Kalimantan Tengah,122,3,43486,1305,38097
9/1/2021,Kalimantan Timur,537,29,151235,5094,139580
9/1/2021,Kalimantan Utara,188,5,32281,692,27628
9/1/2021,Kepulauan Bangka Belitung,298,7,47400,1239,42240
9/1/2021,Kepulauan Riau,82,8,52286,1644,49432
9/1/2021,Lampung,179,24,46845,3527,39740
9/1/2021,Maluku,17,2,14326,253,13688
9/1/2021,Maluku Utara,6,0,11796,298,11061
9/1/2021,Nusa Tenggara Barat,123,5,25974,729,24201
9/1/2021,Nusa Tenggara Timur,188,10,59637,1199,55497
9/1/2021,Papua,139,1,32415,513,19708
9/1/2021,Papua Barat,176,1,22391,346,21708
9/1/2021,Riau,342,23,123897,3731,115146
9/1/2021,Sulawesi Barat,41,4,11597,302,10340
9/1/2021,Sulawesi Selatan,297,10,104935,2025,97667
9/1/2021,Sulawesi Tengah,244,16,42765,1373,36061
9/1/2021,Sulawesi Tenggara,29,2,19682,485,17777
9/1/2021,Sulawesi Utara,207,10,32527,962,29300
9/1/2021,Sumatera Barat,201,7,86915,1992,79615
9/1/2021,Sumatera Selatan,87,18,58056,2906,52978
9/1/2021,Sumatera Utara,731,5,97038,2390,74343
9/2/2021,Aceh,323,13,33569,1502,25284
9/2/2021,Bali,329,25,107562,3553,97802
9/2/2021,Banten,172,3,129359,2624,123786
9/2/2021,Bengkulu,25,0,22521,441,20694
9/2/2021,DKI Jakarta,430,10,851686,13330,832116
9/2/2021,Daerah Istimewa Yogyakarta,384,30,150772,4906,134840
9/2/2021,Gorontalo,35,2,11276,429,10089
9/2/2021,Jambi,98,6,28386,712,25499
9/2/2021,Jawa Barat,791,43,692969,13572,662556
9/2/2021,Jawa Tengah,1134,206,471412,28773,421712
9/2/2021,Jawa Timur,853,122,385196,28457,347226
9/2/2021,Kalimantan Barat,268,4,36560,968,34799
9/2/2021,Kalimantan Selatan,292,14,66463,2183,58984
9/2/2021,Kalimantan Tengah,103,14,43589,1319,38268
9/2/2021,Kalimantan Timur,503,13,151738,5107,140169
9/2/2021,Kalimantan Utara,187,8,32468,700,27988
9/2/2021,Kepulauan Bangka Belitung,278,3,47678,1242,42526
9/2/2021,Kepulauan Riau,83,7,52369,1651,49594
9/2/2021,Lampung,149,13,46994,3540,39980
9/2/2021,Maluku,6,1,14332,254,13700
9/2/2021,Maluku Utara,14,1,11810,299,11139
9/2/2021,Nusa Tenggara Barat,103,3,26077,732,24341
9/2/2021,Nusa Tenggara Timur,263,13,59900,1212,55773
9/2/2021,Papua,94,1,32509,514,19729
9/2/2021,Papua Barat,50,0,22441,346,21839
9/2/2021,Riau,311,18,124208,3749,115630
9/2/2021,Sulawesi Barat,59,2,11656,304,10401
9/2/2021,Sulawesi Selatan,267,28,105202,2053,98292
9/2/2021,Sulawesi Tengah,285,15,43050,1388,36609
9/2/2021,Sulawesi Tenggara,24,0,19706,485,17883
9/2/2021,Sulawesi Utara,112,4,32639,966,29443
9/2/2021,Sumatera Barat,146,15,87061,2007,79870
9/2/2021,Sumatera Selatan,82,14,58138,2920,53162
9/2/2021,Sumatera Utara,701,32,97739,2422,75629
9/3/2021,Aceh,339,24,33908,1526,25523
9/3/2021,Bali,394,18,107956,3571,98431
9/3/2021,Banten,136,3,129495,2627,124019
9/3/2021,Bengkulu,51,2,22572,443,20824
9/3/2021,DKI Jakarta,343,11,852029,13341,832948
9/3/2021,Daerah Istimewa Yogyakarta,353,18,151125,4924,135919
9/3/2021,Gorontalo,27,3,11303,432,10196
9/3/2021,Jambi,107,1,28493,713,25655
9/3/2021,Jawa Barat,844,96,693813,13668,664932
9/3/2021,Jawa Tengah,727,122,472139,28895,423067
9/3/2021,Jawa Timur,770,88,385966,28545,348313
9/3/2021,Kalimantan Barat,182,5,36742,973,35037
9/3/2021,Kalimantan Selatan,287,13,66750,2196,60189
9/3/2021,Kalimantan Tengah,93,2,43682,1321,38363
9/3/2021,Kalimantan Timur,366,21,152104,5128,140946
9/3/2021,Kalimantan Utara,169,4,32637,704,28021
9/3/2021,Kepulauan Bangka Belitung,251,10,47929,1252,42837
9/3/2021,Kepulauan Riau,107,4,52476,1655,49690
9/3/2021,Lampung,119,23,47113,3563,40337
9/3/2021,Maluku,9,0,14341,254,13741
9/3/2021,Maluku Utara,9,0,11819,299,11172
9/3/2021,Nusa Tenggara Barat,98,2,26175,734,24464
9/3/2021,Nusa Tenggara Timur,181,6,60081,1218,56114
9/3/2021,Papua,56,2,32565,516,19738
9/3/2021,Papua Barat,29,0,22470,346,21923
9/3/2021,Riau,299,26,124507,3775,116253
9/3/2021,Sulawesi Barat,25,1,11681,305,10440
9/3/2021,Sulawesi Selatan,238,11,105440,2064,98836
9/3/2021,Sulawesi Tengah,231,18,43281,1406,37092
9/3/2021,Sulawesi Tenggara,28,4,19734,489,18115
9/3/2021,Sulawesi Utara,80,2,32719,968,29539
9/3/2021,Sumatera Barat,186,8,87247,2015,80473
9/3/2021,Sumatera Selatan,94,8,58232,2928,53362
9/3/2021,Sumatera Utara,566,22,98305,2444,76477
9/4/2021,Aceh,232,14,34140,1540,25828
9/4/2021,Bali,348,27,108304,3598,99232
9/4/2021,Banten,154,1,129649,2628,124344
9/4/2021,Bengkulu,74,1,22646,444,21038
9/4/2021,DKI Jakarta,360,10,852389,13351,833436
9/4/2021,Daerah Istimewa Yogyakarta,279,25,151404,4949,137114
9/4/2021,Gorontalo,8,5,11311,437,10297
9/4/2021,Jambi,116,2,28609,715,25820
9/4/2021,Jawa Barat,542,125,694355,13793,667454
9/4/2021,Jawa Tengah,512,73,472651,28968,423557
9/4/2021,Jawa Timur,614,92,386580,28637,349514
9/4/2021,Kalimantan Barat,270,4,37012,977,35248
9/4/2021,Kalimantan Selatan,262,17,67012,2213,60803
9/4/2021,Kalimantan Tengah,83,2,43765,1323,38582
9/4/2021,Kalimantan Timur,324,24,152428,5152,141540
9/4/2021,Kalimantan Utara,119,1,32756,705,28125
9/4/2021,Kepulauan Bangka Belitung,241,9,48170,1261,43197
9/4/2021,Kepulauan Riau,76,12,52552,1667,49776
9/4/2021,Lampung,111,8,47224,3571,40463
9/4/2021,Maluku,5,0,14346,254,13741
9/4/2021,Maluku Utara,4,0,11823,299,11213
9/4/2021,Nusa Tenggara Barat,81,4,26256,738,24553
9/4/2021,Nusa Tenggara Timur,182,5,60263,1223,56476
9/4/2021,Papua,77,5,32642,521,19758
9/4/2021,Papua Barat,24,0,22494,346,21981
9/4/2021,Riau,214,30,124721,3805,116745
9/4/2021,Sulawesi Barat,32,3,11713,308,10478
9/4/2021,Sulawesi Selatan,248,2,105688,2066,99418
9/4/2021,Sulawesi Tengah,281,13,43562,1419,37641
9/4/2021,Sulawesi Tenggara,32,8,19766,497,18253
9/4/2021,Sulawesi Utara,92,4,32811,972,29718
9/4/2021,Sumatera Barat,127,4,87374,2019,80849
9/4/2021,Sumatera Selatan,80,7,58312,2935,53523
9/4/2021,Sumatera Utara,520,5,98825,2449,77133
9/5/2021,Aceh,262,15,34402,1555,26140
9/5/2021,Bali,251,18,108555,3616,99689
9/5/2021,Banten,108,1,129757,2629,124444
9/5/2021,Bengkulu,35,5,22681,449,21138
9/5/2021,DKI Jakarta,303,10,852692,13361,833753
9/5/2021,Daerah Istimewa Yogyakarta,260,21,151664,4970,138097
9/5/2021,Gorontalo,28,3,11339,440,10327
9/5/2021,Jambi,72,3,28681,718,25963
9/5/2021,Jawa Barat,357,10,694712,13803,668298
9/5/2021,Jawa Tengah,625,90,473276,29058,424635
9/5/2021,Jawa Timur,448,70,387028,28707,350393
9/5/2021,Kalimantan Barat,150,4,37162,981,35472
9/5/2021,Kalimantan Selatan,178,12,67190,2225,61379
9/5/2021,Kalimantan Tengah,93,4,43858,1327,38695
9/5/2021,Kalimantan Timur,293,22,152721,5174,142189
9/5/2021,Kalimantan Utara,124,5,32880,710,28632
9/5/2021,Kepulauan Bangka Belitung,158,8,48328,1269,43427
9/5/2021,Kepulauan Riau,47,5,52599,1672,49870
9/5/2021,Lampung,136,7,47360,3578,40553
9/5/2021,Maluku,1,0,14347,254,13743
9/5/2021,Maluku Utara,9,1,11832,300,11216
9/5/2021,Nusa Tenggara Barat,69,2,26325,740,24655
9/5/2021,Nusa Tenggara Timur,108,3,60371,1226,56633
9/5/2021,Papua,61,1,32703,522,19761
9/5/2021,Papua Barat,59,0,22553,346,22000
9/5/2021,Riau,182,21,124903,3826,117263
9/5/2021,Sulawesi Barat,25,4,11738,312,10543
9/5/2021,Sulawesi Selatan,141,22,105829,2088,99802
9/5/2021,Sulawesi Tengah,145,9,43707,1428,37936
9/5/2021,Sulawesi Tenggara,3,2,19769,499,18275
9/5/2021,Sulawesi Utara,71,4,32882,976,29836
9/5/2021,Sumatera Barat,120,1,87494,2020,81058
9/5/2021,Sumatera Selatan,90,7,58402,2942,53659
9/5/2021,Sumatera Utara,393,6,99218,2455,77664
9/6/2021,Aceh,164,10,34566,1565,26442
9/6/2021,Bali,208,17,108763,3633,100043
9/6/2021,Banten,104,3,129861,2632,124675
9/6/2021,Bengkulu,19,0,22700,449,21259
9/6/2021,DKI Jakarta,217,16,852909,13377,834489
9/6/2021,Daerah Istimewa Yogyakarta,198,15,151862,4985,138745
9/6/2021,Gorontalo,8,4,11347,444,10423
9/6/2021,Jambi,40,3,28721,721,26141
9/6/2021,Jawa Barat,405,180,695117,13983,670001
9/6/2021,Jawa Tengah,751,72,474027,29130,425636
9/6/2021,Jawa Timur,361,78,387389,28785,351364
9/6/2021,Kalimantan Barat,78,4,37240,985,35652
9/6/2021,Kalimantan Selatan,92,14,67282,2239,61867
9/6/2021,Kalimantan Tengah,68,6,43926,1333,38887
9/6/2021,Kalimantan Timur,189,14,152910,5188,142903
9/6/2021,Kalimantan Utara,79,5,32959,715,29085
9/6/2021,Kepulauan Bangka Belitung,154,6,48482,1275,43726
9/6/2021,Kepulauan Riau,81,5,52680,1677,49969
9/6/2021,Lampung,130,34,47490,3612,40950
9/6/2021,Maluku,19,0,14366,254,13749
9/6/2021,Maluku Utara,7,0,11839,300,11222
9/6/2021,Nusa Tenggara Barat,50,6,26375,746,24768
9/6/2021,Nusa Tenggara Timur,131,3,60502,1229,56993
9/6/2021,Papua,38,0,32741,522,19776
9/6/2021,Papua Barat,21,0,22574,346,22036
9/6/2021,Riau,148,28,125051,3854,117738
9/6/2021,Sulawesi Barat,15,5,11753,317,10596
9/6/2021,Sulawesi Selatan,109,12,105938,2100,100199
9/6/2021,Sulawesi Tengah,183,9,43890,1437,38335
9/6/2021,Sulawesi Tenggara,5,5,19774,504,18465
9/6/2021,Sulawesi Utara,52,4,32934,980,29922
9/6/2021,Sumatera Barat,42,10,87536,2030,81252
9/6/2021,Sumatera Selatan,56,7,58458,2949,53824
9/6/2021,Sumatera Utara,191,35,99409,2490,79038
9/7/2021,Aceh,279,30,34845,1595,26862
9/7/2021,Bali,295,21,109058,3654,100435
9/7/2021,Banten,87,1,129948,2633,125043
9/7/2021,Bengkulu,57,3,22757,452,21385
9/7/2021,DKI Jakarta,262,13,853171,13390,835020
9/7/2021,Daerah Istimewa Yogyakarta,252,12,152114,4997,139533
9/7/2021,Gorontalo,38,0,11385,444,10499
9/7/2021,Jambi,54,5,28775,726,26314
9/7/2021,Jawa Barat,778,252,695895,14235,672848
9/7/2021,Jawa Tengah,964,116,474991,29246,426750
9/7/2021,Jawa Timur,674,79,388063,28864,352361
9/7/2021,Kalimantan Barat,254,1,37494,986,35890
9/7/2021,Kalimantan Selatan,233,6,67515,2245,62379
9/7/2021,Kalimantan Tengah,102,6,44028,1339,39092
9/7/2021,Kalimantan Timur,400,13,153310,5201,143604
9/7/2021,Kalimantan Utara,73,0,33032,715,29257
9/7/2021,Kepulauan Bangka Belitung,297,12,48779,1287,43957
9/7/2021,Kepulauan Riau,67,3,52747,1680,50058
9/7/2021,Lampung,107,2,47597,3614,41061
9/7/2021,Maluku,12,1,14378,255,13756
9/7/2021,Maluku Utara,9,1,11848,301,11255
9/7/2021,Nusa Tenggara Barat,87,4,26462,750,24888
9/7/2021,Nusa Tenggara Timur,182,7,60684,1236,57294
9/7/2021,Papua,99,0,32840,522,19979
9/7/2021,Papua Barat,44,0,22618,346,22073
9/7/2021,Riau,224,18,125275,3872,118103
9/7/2021,Sulawesi Barat,22,2,11775,319,10721
9/7/2021,Sulawesi Selatan,234,7,106172,2107,100480
9/7/2021,Sulawesi Tengah,186,6,44076,1443,38610
9/7/2021,Sulawesi Tenggara,35,4,19809,508,18508
9/7/2021,Sulawesi Utara,105,5,33039,985,30047
9/7/2021,Sumatera Barat,135,4,87671,2034,81596
9/7/2021,Sumatera Selatan,105,8,58563,2957,53991
9/7/2021,Sumatera Utara,448,39,99857,2529,80753
9/8/2021,Aceh,252,30,35097,1625,27186
9/8/2021,Bali,298,20,109356,3674,100696
9/8/2021,Banten,109,4,130057,2637,125346
9/8/2021,Bengkulu,28,1,22785,453,21555
9/8/2021,DKI Jakarta,428,14,853599,13404,835683
9/8/2021,Daerah Istimewa Yogyakarta,213,9,152327,5006,140189
9/8/2021,Gorontalo,52,1,11437,445,10517
9/8/2021,Jambi,72,6,28847,732,26467
9/8/2021,Jawa Barat,690,187,696585,14422,673837
9/8/2021,Jawa Tengah,710,145,475701,29391,427765
9/8/2021,Jawa Timur,613,60,388676,28924,353304
9/8/2021,Kalimantan Barat,189,6,37683,992,36019
9/8/2021,Kalimantan Selatan,165,4,67680,2249,62438
9/8/2021,Kalimantan Tengah,56,2,44084,1341,39215
9/8/2021,Kalimantan Timur,358,13,153668,5214,144072
9/8/2021,Kalimantan Utara,157,7,33189,722,29689
9/8/2021,Kepulauan Bangka Belitung,235,8,49014,1295,44260
9/8/2021,Kepulauan Riau,81,4,52828,1684,50161
9/8/2021,Lampung,121,3,47718,3617,41211
9/8/2021,Maluku,6,1,14384,256,13823
9/8/2021,Maluku Utara,2,0,11850,301,11269
9/8/2021,Nusa Tenggara Barat,70,3,26532,753,24975
9/8/2021,Nusa Tenggara Timur,174,6,60858,1242,57478
9/8/2021,Papua,106,2,32946,524,20760
9/8/2021,Papua Barat,41,0,22659,346,22109
9/8/2021,Riau,217,13,125492,3885,118568
9/8/2021,Sulawesi Barat,31,0,11806,319,10790
9/8/2021,Sulawesi Selatan,240,5,106412,2112,100749
9/8/2021,Sulawesi Tengah,171,10,44247,1453,39208
9/8/2021,Sulawesi Tenggara,28,3,19837,511,18556
9/8/2021,Sulawesi Utara,159,0,33198,985,30103
9/8/2021,Sumatera Barat,132,6,87803,2040,82076
9/8/2021,Sumatera Selatan,67,9,58630,2966,54145
9/8/2021,Sumatera Utara,459,37,100316,2566,82100
9/9/2021,Aceh,230,11,35327,1636,27376
9/9/2021,Bali,256,16,109612,3690,101100
9/9/2021,Banten,134,3,130191,2640,125606
9/9/2021,Bengkulu,29,0,22814,453,21666
9/9/2021,DKI Jakarta,308,13,853907,13417,836167
9/9/2021,Daerah Istimewa Yogyakarta,183,18,152510,5024,140847
9/9/2021,Gorontalo,44,0,11481,445,10529
9/9/2021,Jambi,70,1,28917,733,26585
9/9/2021,Jawa Barat,517,13,697102,14435,674552
9/9/2021,Jawa Tengah,534,78,476235,29469,428433
9/9/2021,Jawa Timur,508,42,389184,28966,354152
9/9/2021,Kalimantan Barat,268,7,37951,999,36140
9/9/2021,Kalimantan Selatan,241,7,67921,2256,62793
9/9/2021,Kalimantan Tengah,113,5,44197,1346,39542
9/9/2021,Kalimantan Timur,273,16,153941,5230,144526
9/9/2021,Kalimantan Utara,192,0,33381,722,29856
9/9/2021,Kepulauan Bangka Belitung,230,10,49244,1305,44517
9/9/2021,Kepulauan Riau,52,1,52880,1685,50252
9/9/2021,Lampung,130,20,47848,3637,41658
9/9/2021,Maluku,5,1,14389,257,13828
9/9/2021,Maluku Utara,7,0,11857,301,11380
9/9/2021,Nusa Tenggara Barat,73,5,26605,758,25102
9/9/2021,Nusa Tenggara Timur,151,4,61009,1246,57696
9/9/2021,Papua,48,1,32994,525,21211
9/9/2021,Papua Barat,25,0,22684,346,22121
9/9/2021,Riau,194,21,125686,3906,118830
9/9/2021,Sulawesi Barat,36,2,11842,321,10831
9/9/2021,Sulawesi Selatan,183,7,106595,2119,101300
9/9/2021,Sulawesi Tengah,160,8,44407,1461,39757
9/9/2021,Sulawesi Tenggara,11,0,19848,511,18561
9/9/2021,Sulawesi Utara,114,6,33312,991,30413
9/9/2021,Sumatera Barat,132,3,87935,2043,82353
9/9/2021,Sumatera Selatan,108,4,58738,2970,54304
9/9/2021,Sumatera Utara,431,7,100747,2573,83000
9/10/2021,Aceh,250,21,35577,1657,27593
9/10/2021,Bali,253,13,109865,3703,101509
9/10/2021,Banten,78,1,130269,2641,125824
9/10/2021,Bengkulu,23,3,22837,456,21745
9/10/2021,DKI Jakarta,261,12,854168,13429,836623
9/10/2021,Daerah Istimewa Yogyakarta,212,13,152722,5037,141509
9/10/2021,Gorontalo,13,0,11494,445,10575
9/10/2021,Jambi,53,5,28970,738,26791
9/10/2021,Jawa Barat,539,8,697641,14443,675484
9/10/2021,Jawa Tengah,505,47,476740,29516,429071
9/10/2021,Jawa Timur,515,49,389699,29015,354939
9/10/2021,Kalimantan Barat,151,4,38102,1003,36353
9/10/2021,Kalimantan Selatan,169,21,68090,2277,63195
9/10/2021,Kalimantan Tengah,77,0,44274,1346,39668
9/10/2021,Kalimantan Timur,242,10,154183,5240,145103
9/10/2021,Kalimantan Utara,205,13,33586,735,29951
9/10/2021,Kepulauan Bangka Belitung,146,8,49390,1313,44723
9/10/2021,Kepulauan Riau,64,3,52944,1688,50287
9/10/2021,Lampung,100,15,47948,3652,41759
9/10/2021,Maluku,8,0,14397,257,13874
9/10/2021,Maluku Utara,6,0,11863,301,11391
9/10/2021,Nusa Tenggara Barat,89,1,26694,759,25231
9/10/2021,Nusa Tenggara Timur,163,3,61172,1249,57904
9/10/2021,Papua,43,3,33037,528,21635
9/10/2021,Papua Barat,8,0,22692,346,22145
9/10/2021,Riau,162,12,125848,3918,119266
9/10/2021,Sulawesi Barat,22,0,11864,321,10897
9/10/2021,Sulawesi Selatan,180,7,106775,2126,101551
9/10/2021,Sulawesi Tengah,163,12,44570,1473,40195
9/10/2021,Sulawesi Tenggara,21,1,19869,512,18650
9/10/2021,Sulawesi Utara,95,8,33407,999,30517
9/10/2021,Sumatera Barat,126,9,88061,2052,82584
9/10/2021,Sumatera Selatan,83,4,58821,2974,54526
9/10/2021,Sumatera Utara,350,3,101097,2576,88280
9/11/2021,Aceh,207,25,35784,1682,28050
9/11/2021,Bali,227,16,110092,3719,101838
9/11/2021,Banten,85,2,130354,2643,125886
9/11/2021,Bengkulu,28,1,22865,457,21845
9/11/2021,DKI Jakarta,268,20,854436,13449,837023
9/11/2021,Daerah Istimewa Yogyakarta,180,13,152902,5050,142070
9/11/2021,Gorontalo,8,1,11502,446,10606
9/11/2021,Jambi,63,2,29033,740,26844
9/11/2021,Jawa Barat,446,7,698087,14450,675780
9/11/2021,Jawa Tengah,295,31,477035,29547,429441
9/11/2021,Jawa Timur,547,39,390246,29054,355621
9/11/2021,Kalimantan Barat,271,7,38373,1010,36564
9/11/2021,Kalimantan Selatan,146,9,68236,2286,63451
9/11/2021,Kalimantan Tengah,72,2,44346,1348,39786
9/11/2021,Kalimantan Timur,240,18,154423,5258,145532
9/11/2021,Kalimantan Utara,95,2,33681,737,30086
9/11/2021,Kepulauan Bangka Belitung,198,9,49588,1322,44992
9/11/2021,Kepulauan Riau,55,2,52999,1690,50346
9/11/2021,Lampung,92,9,48040,3661,41893
9/11/2021,Maluku,3,1,14400,258,13880
9/11/2021,Maluku Utara,6,0,11869,301,11393
9/11/2021,Nusa Tenggara Barat,74,3,26768,762,25332
9/11/2021,Nusa Tenggara Timur,147,2,61319,1251,58049
9/11/2021,Papua,63,2,33100,530,21642
9/11/2021,Papua Barat,11,1,22703,347,22162
9/11/2021,Riau,155,10,126003,3928,119581
9/11/2021,Sulawesi Barat,17,0,11881,321,10968
9/11/2021,Sulawesi Selatan,147,3,106922,2129,101768
9/11/2021,Sulawesi Tengah,160,8,44730,1481,40536
9/11/2021,Sulawesi Tenggara,23,0,19892,512,18669
9/11/2021,Sulawesi Utara,90,1,33497,1000,30608
9/11/2021,Sumatera Barat,129,7,88190,2059,82851
9/11/2021,Sumatera Selatan,79,5,58900,2979,54688
9/11/2021,Sumatera Utara,374,13,101471,2589,89076
9/12/2021,Aceh,125,11,35909,1693,28326
9/12/2021,Bali,152,17,110244,3736,102171
9/12/2021,Banten,54,3,130408,2646,126010
9/12/2021,Bengkulu,9,3,22874,460,22018
9/12/2021,DKI Jakarta,306,6,854742,13455,837340
9/12/2021,Daerah Istimewa Yogyakarta,146,11,153048,5061,142516
9/12/2021,Gorontalo,7,0,11509,446,10614
9/12/2021,Jambi,48,2,29081,742,27056
9/12/2021,Jawa Barat,567,4,698654,14454,676760
9/12/2021,Jawa Tengah,168,14,477203,29561,431445
9/12/2021,Jawa Timur,367,32,390613,29086,356232
9/12/2021,Kalimantan Barat,120,3,38493,1013,36760
9/12/2021,Kalimantan Selatan,96,4,68332,2290,63707
9/12/2021,Kalimantan Tengah,38,2,44384,1350,39886
9/12/2021,Kalimantan Timur,166,14,154589,5272,145907
9/12/2021,Kalimantan Utara,159,2,33840,739,30274
9/12/2021,Kepulauan Bangka Belitung,124,4,49712,1326,45224
9/12/2021,Kepulauan Riau,37,2,53036,1692,50395
9/12/2021,Lampung,65,4,48105,3665,42017
9/12/2021,Maluku,3,0,14403,258,13882
9/12/2021,Maluku Utara,7,0,11876,301,11405
9/12/2021,Nusa Tenggara Barat,62,3,26830,765,25439
9/12/2021,Nusa Tenggara Timur,91,3,61410,1254,58358
9/12/2021,Papua,31,17,33131,547,22362
9/12/2021,Papua Barat,9,0,22712,347,22180
9/12/2021,Riau,152,9,126155,3937,119887
9/12/2021,Sulawesi Barat,19,0,11900,321,11034
9/12/2021,Sulawesi Selatan,83,9,107005,2138,102018
9/12/2021,Sulawesi Tengah,84,4,44814,1485,40771
9/12/2021,Sulawesi Tenggara,18,2,19910,514,18682
9/12/2021,Sulawesi Utara,33,2,33530,1002,30750
9/12/2021,Sumatera Barat,95,0,88285,2059,83068
9/12/2021,Sumatera Selatan,57,6,58957,2985,54930
9/12/2021,Sumatera Utara,281,14,101752,2603,89603
9/13/2021,Aceh,133,9,36042,1702,28781
9/13/2021,Bali,122,16,110366,3752,102523
9/13/2021,Banten,41,0,130449,2646,126151
9/13/2021,Bengkulu,5,0,22879,460,22076
9/13/2021,DKI Jakarta,187,6,854929,13461,837793
9/13/2021,Daerah Istimewa Yogyakarta,83,13,153131,5074,142841
9/13/2021,Gorontalo,9,0,11518,446,10684
9/13/2021,Jambi,14,4,29095,746,27201
9/13/2021,Jawa Barat,210,7,698864,14461,677468
9/13/2021,Jawa Tengah,353,35,477556,29596,433458
9/13/2021,Jawa Timur,318,31,390931,29117,356897
9/13/2021,Kalimantan Barat,36,2,38529,1015,36974
9/13/2021,Kalimantan Selatan,26,0,68358,2290,63993
9/13/2021,Kalimantan Tengah,41,1,44425,1351,40012
9/13/2021,Kalimantan Timur,92,13,154681,5285,146240
9/13/2021,Kalimantan Utara,76,6,33916,745,30446
9/13/2021,Kepulauan Bangka Belitung,80,6,49792,1332,45521
9/13/2021,Kepulauan Riau,63,3,53099,1695,50448
9/13/2021,Lampung,69,13,48174,3678,42184
9/13/2021,Maluku,1,0,14404,258,13901
9/13/2021,Maluku Utara,3,0,11879,301,11416
9/13/2021,Nusa Tenggara Barat,26,5,26856,770,25502
9/13/2021,Nusa Tenggara Timur,66,3,61476,1257,58549
9/13/2021,Papua,28,2,33159,549,24667
9/13/2021,Papua Barat,7,0,22719,347,22193
9/13/2021,Riau,85,15,126240,3952,120176
9/13/2021,Sulawesi Barat,11,1,11911,322,11086
